Frame,Value
43882,352
43883,355
43884,365
43885,349
43886,365
43887,369
43888,352
43889,342
43890,355
43891,358
43892,362
43893,350
43894,342
43895,370
43896,349
43897,368
43898,364
43899,343
43900,357
43901,369
43902,368
43903,359
43904,356
43905,365
43906,340
43907,365
43908,354
43909,349
43910,347
43911,356
43912,368
43913,342
43914,344
43915,349
43916,370
43917,348
43918,349
43919,353
43920,340
43921,362
43922,365
43923,368
43924,366
43925,364
43926,360
43927,363
43928,354
43929,366
43930,352
43931,352
43932,353
43933,346
43934,359
43935,350
43936,369
43937,352
43938,368
43939,348
43940,359
43941,358
43942,352
43943,362
43944,360
43945,358
43946,362
43947,340
43948,347
43949,355
43950,370
43951,359
43952,351
43953,345
43954,359
43955,364
43956,341
43957,353
43958,362
43959,354
43960,368
43961,364
43962,355
43963,368
43964,360
43965,345
43966,344
43967,346
43968,368
43969,358
43970,357
43971,364
43972,365
43973,347
43974,350
43975,349
43976,362
43977,357
43978,343
43979,353
43980,362
43981,340
43982,364
43983,365
43984,346
43985,370
43986,348
43987,369
43988,356
43989,350
43990,361
43991,365
43992,366
43993,348
43994,344
43995,350
43996,352
43997,363
43998,369
43999,340
44000,355
44001,356
44002,347
44003,361
44004,344
44005,352
44006,358
44007,346
44008,350
44009,362
44010,358
44011,362
44012,362
44013,340
44014,360
44015,355
44016,368
44017,346
44018,368
44019,363
44020,340
44021,359
44022,370
44023,366
44024,358
44025,358
44026,367
44027,365
44028,340
44029,350
44030,359
44031,364
44032,366
44033,349
44034,360
44035,361
44036,357
44037,352
44038,368
44039,362
44040,345
44041,368
44042,362
44043,365
44044,344
44045,368
44046,348
44047,354
44048,354
44049,351
44050,350
44051,343
44052,349
44053,368
44054,367
44055,362
44056,341
44057,354
44058,355
44059,359
44060,351
44061,367
44062,370
44063,353
44064,370
44065,340
44066,352
44067,346
44068,357
44069,359
44070,367
44071,368
44072,344
44073,360
44074,357
44075,342
44076,352
44077,359
44078,364
44079,369
44080,370
44081,345
44082,343
44083,367
44084,368
44085,363
44086,353
44087,359
44088,368
44089,365
44090,363
44091,369
44092,341
44093,349
44094,370
44095,357
44096,348
44097,341
44098,356
44099,348
44100,358
44101,344
44102,349
44103,350
44104,366
44105,360
44106,340
44107,368
44108,369
44109,367
44110,344
44111,341
44112,352
44113,354
44114,360
44115,343
44116,346
44117,346
44118,370
44119,362
44120,350
44121,363
44122,357
44123,368
44124,351
44125,362
44126,364
44127,345
44128,357
44129,344
44130,359
44131,343
44132,354
44133,355
44134,364
44135,354
44136,349
44137,340
44138,340
44139,356
44140,366
44141,360
44142,362
44143,348
44144,354
44145,370
44146,344
44147,340
44148,363
44149,347
44150,345
44151,346
44152,348
44153,350
44154,366
44155,359
44156,359
44157,360
44158,344
44159,364
44160,360
44161,360
44162,367
44163,350
44164,340
44165,342
44166,366
44167,349
44168,341
44169,357
44170,348
44171,363
44172,366
44173,346
44174,352
44175,342
44176,363
44177,343
44178,361
44179,356
44180,355
44181,346
44182,352
44183,359
44184,340
44185,369
44186,357
44187,368
44188,355
44189,341
44190,361
44191,349
44192,354
44193,343
44194,351
44195,347
44196,370
44197,354
44198,363
44199,351
44200,359
44201,369
44202,361
44203,348
44204,345
44205,356
44206,365
44207,344
44208,350
44209,356
44210,350
44211,352
44212,350
44213,344
44214,343
44215,365
44216,349
44217,369
44218,362
44219,355
44220,351
44221,360
44222,366
44223,370
44224,356
44225,362
44226,342
44227,358
44228,344
44229,356
44230,342
44231,370
44232,343
44233,345
44234,346
44235,367
44236,352
44237,347
44238,352
44239,361
44240,342
44241,370
44242,370
44243,346
44244,347
44245,344
44246,370
44247,351
44248,348
44249,366
44250,367
44251,367
44252,350
44253,365
44254,367
44255,340
44256,351
44257,360
44258,353
44259,365
44260,349
44261,359
44262,349
44263,359
44264,365
44265,340
44266,353
44267,345
44268,346
44269,360
44270,364
44271,353
44272,342
44273,350
44274,360
44275,360
44276,353
44277,355
44278,356
44279,369
44280,348
44281,353
44282,359
44283,359
44284,341
44285,363
44286,369
44287,360
44288,341
44289,343
44290,363
44291,356
44292,345
44293,353
44294,359
44295,366
44296,351
44297,369
44298,351
44299,356
44300,351
44301,349
44302,344
44303,349
44304,351
44305,353
44306,343
44307,349
44308,353
44309,370
44310,342
44311,353
44312,369
44313,366
44314,341
44315,357
44316,360
44317,367
44318,342
44319,370
44320,340
44321,354
44322,369
44323,365
44324,349
44325,354
44326,354
44327,340
44328,366
44329,355
44330,354
44331,350
44332,341
44333,360
44334,361
44335,361
44336,364
44337,370
44338,344
44339,363
44340,346
44341,346
44342,365
44343,342
44344,357
44345,341
44346,341
44347,359
44348,360
44349,359
44350,354
44351,349
44352,361
44353,343
44354,359
44355,346
44356,353
44357,345
44358,343
44359,365
44360,355
44361,369
44362,370
44363,348
44364,365
44365,367
44366,342
44367,354
44368,344
44369,361
44370,369
44371,363
44372,355
44373,357
44374,346
44375,369
44376,366
44377,370
44378,354
44379,341
44380,364
44381,344
44382,347
44383,348
44384,349
44385,359
44386,349
44387,347
44388,342
44389,358
44390,361
44391,363
44392,366
44393,370
44394,343
44395,341
44396,347
44397,356
44398,352
44399,361
44400,360
44401,356
44402,350
44403,343
44404,340
44405,343
44406,355
44407,355
44408,369
44409,355
44410,353
44411,366
44412,357
44413,345
44414,342
44415,370
44416,346
44417,340
44418,352
44419,349
44420,342
44421,341
44422,350
44423,357
44424,345
44425,352
44426,352
44427,368
44428,354
44429,369
44430,364
44431,363
44432,360
44433,351
44434,366
44435,343
44436,363
44437,364
44438,363
44439,346
44440,363
44441,351
44442,365
44443,370
44444,370
44445,343
44446,361
44447,359
44448,340
44449,367
44450,342
44451,348
44452,363
44453,361
44454,357
44455,356
44456,363
44457,356
44458,341
44459,356
44460,351
44461,342
44462,342
44463,340
44464,349
44465,341
44466,349
44467,369
44468,368
44469,349
44470,348
44471,340
44472,370
44473,370
44474,350
44475,367
44476,353
44477,351
44478,342
44479,359
44480,340
44481,359
44482,349
44483,354
44484,364
44485,343
44486,345
44487,366
44488,370
44489,356
44490,352
44491,350
44492,364
44493,361
44494,370
44495,351
44496,348
44497,346
44498,349
44499,356
44500,361
44501,369
44502,355
44503,355
44504,362
44505,358
44506,362
44507,364
44508,343
44509,369
44510,359
44511,345
44512,354
44513,366
44514,362
44515,354
44516,348
44517,358
44518,356
44519,352
44520,345
44521,342
44522,344
44523,358
44524,366
44525,364
44526,366
44527,367
44528,363
44529,367
44530,364
44531,350
44532,363
44533,351
44534,344
44535,349
44536,367
44537,369
44538,356
44539,340
44540,340
44541,363
44542,354
44543,357
44544,353
44545,366
44546,356
44547,346
44548,354
44549,348
44550,367
44551,341
44552,347
44553,346
44554,351
44555,357
44556,358
44557,367
44558,370
44559,363
44560,356
44561,346
44562,349
44563,361
44564,367
44565,370
44566,354
44567,341
44568,351
44569,368
44570,365
44571,357
44572,347
44573,356
44574,348
44575,346
44576,363
44577,342
44578,355
44579,353
44580,366
44581,341
44582,355
44583,350
44584,353
44585,363
44586,354
44587,341
44588,343
44589,357
44590,365
44591,345
44592,341
44593,360
44594,364
44595,350
44596,361
44597,356
44598,355
44599,344
44600,352
44601,368
44602,370
44603,358
44604,346
44605,348
44606,340
44607,346
44608,351
44609,350
44610,346
44611,355
44612,358
44613,356
44614,360
44615,347
44616,343
44617,343
44618,360
44619,348
44620,355
44621,342
44622,353
44623,354
44624,368
44625,340
44626,348
44627,345
44628,351
44629,370
44630,343
44631,364
44632,368
44633,342
44634,362
44635,357
44636,343
44637,343
44638,363
44639,350
44640,363
44641,356
44642,359
44643,368
44644,343
44645,352
44646,363
44647,355
44648,367
44649,342
44650,366
44651,340
44652,361
44653,347
44654,345
44655,351
44656,358
44657,352
44658,350
44659,362
44660,345
44661,352
44662,348
44663,359
44664,348
44665,344
44666,370
44667,351
44668,347
44669,348
44670,355
44671,368
44672,349
44673,356
44674,344
44675,355
44676,355
44677,340
44678,345
44679,356
44680,343
44681,363
44682,346
44683,364
44684,346
44685,341
44686,356
44687,363
44688,340
44689,347
44690,349
44691,355
44692,366
44693,344
44694,346
44695,350
44696,352
44697,347
44698,368
44699,361
44700,340
44701,361
44702,351
44703,361
44704,345
44705,347
44706,360
44707,345
44708,340
44709,345
44710,357
44711,352
44712,370
44713,354
44714,368
44715,346
44716,346
44717,354
44718,355
44719,352
44720,357
44721,360
44722,352
44723,355
44724,351
44725,370
44726,348
44727,346
44728,368
44729,366
44730,368
44731,368
44732,347
44733,362
44734,352
44735,352
44736,369
44737,353
44738,349
44739,347
44740,348
44741,362
44742,344
44743,360
44744,356
44745,360
44746,348
44747,351
44748,350
44749,352
44750,347
44751,346
44752,363
44753,360
44754,347
44755,367
44756,345
44757,342
44758,340
44759,343
44760,348
44761,354
44762,346
44763,347
44764,367
44765,340
44766,365
44767,341
44768,343
44769,356
44770,350
44771,344
44772,344
44773,361
44774,346
44775,358
44776,342
44777,359
44778,365
44779,354
44780,362
44781,361
44782,365
44783,346
44784,354
44785,349
44786,361
44787,369
44788,347
44789,352
44790,368
44791,351
44792,362
44793,370
44794,358
44795,358
44796,341
44797,345
44798,370
44799,355
44800,340
44801,366
44802,356
44803,340
44804,348
44805,354
44806,368
44807,359
44808,348
44809,363
44810,351
44811,360
44812,367
44813,342
44814,342
44815,355
44816,357
44817,358
44818,361
44819,342
44820,361
44821,359
44822,367
44823,340
44824,357
44825,341
44826,342
44827,347
44828,367
44829,351
44830,353
44831,348
44832,349
44833,363
44834,342
44835,365
44836,347
44837,370
44838,362
44839,347
44840,349
44841,364
44842,370
44843,343
44844,346
44845,347
44846,361
44847,367
44848,343
44849,362
44850,360
44851,354
44852,362
44853,346
44854,361
44855,357
44856,351
44857,353
44858,344
44859,358
44860,357
44861,352
44862,366
44863,352
44864,345
44865,342
44866,354
44867,356
44868,351
44869,351
44870,366
44871,366
44872,355
44873,352
44874,352
44875,349
44876,360
44877,340
44878,350
44879,370
44880,353
44881,347
44882,349
44883,368
44884,369
44885,362
44886,346
44887,346
44888,355
44889,355
44890,350
44891,358
44892,345
44893,345
44894,348
44895,368
44896,348
44897,350
44898,340
44899,350
44900,355
44901,364
44902,368
44903,361
44904,369
44905,362
44906,349
44907,348
44908,367
44909,352
44910,340
44911,356
44912,366
44913,369
44914,346
44915,366
44916,349
44917,363
44918,363
44919,352
44920,349
44921,369
44922,368
44923,367
44924,367
44925,362
44926,342
44927,355
44928,358
44929,354
44930,368
44931,340
44932,352
44933,343
44934,341
44935,349
44936,342
44937,367
44938,346
44939,366
44940,342
44941,361
44942,367
44943,361
44944,361
44945,354
44946,350
44947,363
44948,354
44949,352
44950,353
44951,367
44952,366
44953,357
44954,350
44955,361
44956,354
44957,367
44958,362
44959,358
44960,346
44961,358
44962,349
44963,362
44964,355
44965,369
44966,353
44967,352
44968,348
44969,357
44970,356
44971,357
44972,343
44973,370
44974,361
44975,358
44976,361
44977,356
44978,365
44979,361
44980,349
44981,340
44982,353
44983,360
44984,345
44985,368
44986,347
44987,368
44988,347
44989,353
44990,345
44991,355
44992,366
44993,344
44994,366
44995,341
44996,368
44997,365
44998,344
44999,348
45000,346
45001,349
45002,341
45003,354
45004,369
45005,352
45006,347
45007,367
45008,358
45009,356
45010,359
45011,359
45012,344
45013,353
45014,359
45015,355
45016,344
45017,340
45018,351
45019,357
45020,341
45021,357
45022,353
45023,353
45024,362
45025,368
45026,352
45027,340
45028,344
45029,349
45030,359
45031,357
45032,370
45033,347
45034,341
45035,349
45036,346
45037,370
45038,369
45039,369
45040,349
45041,361
45042,364
45043,354
45044,352
45045,343
45046,341
45047,356
45048,356
45049,348
45050,357
45051,358
45052,344
45053,350
45054,350
45055,347
45056,353
45057,347
45058,360
45059,341
45060,357
45061,367
45062,345
45063,356
45064,359
45065,345
45066,346
45067,367
45068,340
45069,344
45070,343
45071,360
45072,369
45073,358
45074,349
45075,344
45076,349
45077,357
45078,351
45079,343
45080,362
45081,341
45082,366
45083,350
45084,364
45085,354
45086,363
45087,346
45088,358
45089,341
45090,342
45091,340
45092,364
45093,358
45094,341
45095,369
45096,357
45097,343
45098,350
45099,368
45100,347
45101,359
45102,341
45103,357
45104,345
45105,366
45106,348
45107,347
45108,369
45109,356
45110,351
45111,340
45112,353
45113,364
45114,351
45115,340
45116,369
45117,353
45118,363
45119,368
45120,369
45121,340
45122,356
45123,364
45124,350
45125,365
45126,354
45127,361
45128,363
45129,366
45130,361
45131,342
45132,359
45133,341
45134,341
45135,355
45136,364
45137,366
45138,343
45139,348
45140,365
45141,367
45142,363
45143,348
45144,352
45145,348
45146,359
45147,354
45148,340
45149,369
45150,363
45151,352
45152,344
45153,346
45154,342
45155,345
45156,343
45157,357
45158,345
45159,342
45160,346
45161,360
45162,344
45163,362
45164,344
45165,351
45166,355
45167,359
45168,360
45169,346
45170,347
45171,368
45172,351
45173,342
45174,356
45175,369
45176,368
45177,342
45178,351
45179,361
45180,348
45181,342
45182,359
45183,345
45184,363
45185,352
45186,351
45187,343
45188,355
45189,341
45190,369
45191,362
45192,346
45193,346
45194,370
45195,351
45196,347
45197,347
45198,360
45199,367
45200,346
45201,370
45202,360
45203,352
45204,350
45205,363
45206,348
45207,345
45208,354
45209,348
45210,345
45211,364
45212,340
45213,354
45214,353
45215,348
45216,356
45217,354
45218,369
45219,344
45220,351
45221,345
45222,364
45223,354
45224,356
45225,367
45226,357
45227,367
45228,352
45229,360
45230,352
45231,366
45232,351
45233,351
45234,341
45235,365
45236,362
45237,340
45238,366
45239,347
45240,357
45241,358
45242,370
45243,346
45244,360
45245,366
45246,340
45247,357
45248,346
45249,370
45250,357
45251,352
45252,347
45253,340
45254,342
45255,355
45256,357
45257,343
45258,353
45259,358
45260,350
45261,354
45262,346
45263,364
45264,370
45265,353
45266,363
45267,361
45268,341
45269,356
45270,342
45271,357
45272,367
45273,359
45274,367
45275,367
45276,363
45277,360
45278,367
45279,349
45280,355
45281,342
45282,364
45283,346
45284,360
45285,345
45286,357
45287,347
45288,340
45289,356
45290,365
45291,341
45292,341
45293,360
45294,355
45295,348
45296,350
45297,343
45298,356
45299,360
45300,362
45301,347
45302,352
45303,361
45304,363
45305,367
45306,359
45307,358
45308,349
45309,356
45310,348
45311,352
45312,345
45313,353
45314,348
45315,364
45316,353
45317,348
45318,364
45319,363
45320,361
45321,364
45322,365
45323,363
45324,343
45325,346
45326,362
45327,367
45328,360
45329,342
45330,340
45331,346
45332,341
45333,367
45334,351
45335,348
45336,360
45337,343
45338,364
45339,345
45340,350
45341,369
45342,345
45343,368
45344,355
45345,366
45346,355
45347,357
45348,348
45349,362
45350,366
45351,369
45352,356
45353,354
45354,359
45355,340
45356,356
45357,345
45358,362
45359,354
45360,341
45361,369
45362,370
45363,368
45364,347
45365,352
45366,348
45367,365
45368,353
45369,340
45370,348
45371,357
45372,342
45373,347
45374,349
45375,357
45376,351
45377,342
45378,349
45379,344
45380,345
45381,366
45382,357
45383,343
45384,343
45385,355
45386,351
45387,345
45388,370
45389,351
45390,356
45391,352
45392,349
45393,357
45394,370
45395,366
45396,368
45397,359
45398,369
45399,354
45400,364
45401,353
45402,366
45403,342
45404,353
45405,369
45406,360
45407,341
45408,356
45409,356
45410,348
45411,351
45412,366
45413,354
45414,342
45415,346
45416,341
45417,343
45418,358
45419,359
45420,368
45421,361
45422,349
45423,356
45424,342
45425,349
45426,365
45427,351
45428,359
45429,358
45430,352
45431,346
45432,353
45433,360
45434,368
45435,356
45436,353
45437,365
45438,357
45439,361
45440,347
45441,351
45442,366
45443,362
45444,363
45445,369
45446,341
45447,356
45448,341
45449,344
45450,356
45451,365
45452,354
45453,344
45454,364
45455,354
45456,368
45457,353
45458,345
45459,340
45460,368
45461,361
45462,364
45463,370
45464,369
45465,362
45466,369
45467,369
45468,362
45469,349
45470,359
45471,348
45472,354
45473,358
45474,364
45475,353
45476,348
45477,350
45478,348
45479,363
45480,354
45481,353
45482,345
45483,360
45484,355
45485,342
45486,357
45487,347
45488,344
45489,340
45490,362
45491,361
45492,344
45493,352
45494,365
45495,340
45496,348
45497,346
45498,356
45499,367
45500,341
45501,370
45502,354
45503,354
45504,362
45505,353
45506,352
45507,353
45508,346
45509,360
45510,340
45511,345
45512,340
45513,356
45514,354
45515,368
45516,343
45517,359
45518,365
45519,343
45520,350
45521,345
45522,356
45523,355
45524,366
45525,367
45526,357
45527,362
45528,366
45529,353
45530,357
45531,341
45532,357
45533,350
45534,356
45535,353
45536,340
45537,361
45538,340
45539,354
45540,353
45541,343
45542,340
45543,357
45544,344
45545,356
45546,359
45547,354
45548,354
45549,342
45550,364
45551,370
45552,367
45553,348
45554,352
45555,346
45556,367
45557,347
45558,368
45559,348
45560,370
45561,345
45562,340
45563,356
45564,363
45565,356
45566,358
45567,369
45568,370
45569,361
45570,369
45571,369
45572,344
45573,360
45574,349
45575,358
45576,354
45577,356
45578,359
45579,369
45580,356
45581,366
45582,352
45583,343
